FID,num,uni_num,序号,学校名,学校标,主管部,所在地,办学层,备注,campusName,uid,area,lngN,latN,面积
650,2059,732,1517,郑州师范学院,4141012949.000000000000000,河南省,郑州市,本科,公办,郑州师范学院(东校区),602ee01217fec86f2fb96d17,惠济区,113.650456500000004,34.862505339999998,38.4995003
651,1801,654,1356,枣庄学院,4137010904.000000000000000,山东省,枣庄市,本科,公办,枣庄学院,4ef73603a3c29d22626858c7,市中区,117.532338100000004,34.902168910000000,57.2195015
652,3307,1196,2634,甘肃民族师范学院,4162011561.000000000000000,甘肃省,甘南藏族自治州,本科,公办,甘肃民族师范学院,eef2d528066abbda3be4a609,合作市,102.892515399999994,34.962652020000000,67.8217010
653,2077,740,1525,新乡医学院三全学院,4141013505.000000000000000,河南省教育厅,新乡市,本科,民办,新乡医学院三全学院(平原校区),7bd4484efb8bc7d4774ff1b2,原阳县,113.674212600000004,34.993667819999999,66.7702026
654,462,188,302,运城职业技术大学,4114014226.000000000000000,山西省教育厅,运城市,本科,民办,运城职业技术大学,d7fd2ad35a70ed2a0bccdd28,盐湖区,111.003178899999995,35.073137389999999,67.2953033
655,2067,734,1519,黄河交通学院,4141013498.000000000000000,河南省教育厅,焦作市,本科,民办,黄河交通学院(河朔校区),7ede9603d57457e515a190dc,武陟县,113.441464800000006,35.087787419999998,62.7682991
656,1768,645,1347,临沂大学,4137010452.000000000000000,山东省,临沂市,本科,公办,临沂大学,8542cab8ca7a47e47402691f,兰山区,118.286488700000007,35.117826639999997,275.5140076
657,422,170,284,运城学院,4114010123.000000000000000,山西省,运城市,本科,公办,运城学院,828678d3026023702cb96d30,盐湖区,110.926541400000005,35.124777569999999,140.2870026
658,1909,694,1479,河南理工大学,4141010460.000000000000000,河南省,焦作市,本科,公办,河南理工大学(南校区),7ceb7cecdaa425b16c3e1b04,山阳区,113.261262400000007,35.188221800000001,130.1929932
659,1782,648,1350,菏泽学院,4137010455.000000000000000,山东省,菏泽市,本科,公办,菏泽学院(北校区),d5f93c0e24c46d5decdfcae3,牡丹区,115.459648799999997,35.271699159999997,53.9277000
660,1936,700,1485,河南科技学院,4141010467.000000000000000,河南省,新乡市,本科,公办,河南科技学院,026dbe577861583d3717dc56,红旗区,113.932721099999995,35.281049130000000,103.0070038
661,1952,703,1488,新乡医学院,4141010472.000000000000000,河南省,新乡市,本科,公办,新乡医学院,83b0e203f9ba21d0ae31e5e3,红旗区,113.926979799999998,35.289688409999997,64.5959015
662,2014,719,1504,新乡学院,4141011071.000000000000000,河南省,新乡市,本科,公办,新乡学院,87e97cab13e07395f32d8347,红旗区,113.935470899999999,35.292096000000001,75.3828964
663,2022,721,1506,河南工学院,4141011329.000000000000000,河南省,新乡市,本科,公办,河南工学院,54b01dfdc90af26d1a11d58a,红旗区,113.948079300000003,35.301163369999998,61.4704018
664,1958,705,1490,河南师范大学,4141010476.000000000000000,河南省,新乡市,本科,公办,河南师范大学(东校区),99a5e5280715647a38221c14,牧野区,113.914054500000006,35.327273980000001,40.2561989
665,1957,705,1490,河南师范大学,4141010476.000000000000000,河南省,新乡市,本科,公办,河南师范大学,844a750e374016c7636858b5,牧野区,113.909624699999995,35.328205429999997,52.7425003
666,1740,638,1340,济宁医学院,4137010443.000000000000000,山东省,济宁市,本科,公办,济宁医学院(太白湖校区),8fd9abc5ffe747613517dc49,任城区,116.575274300000004,35.337574840000002,44.8862000
667,1865,677,1379,山东外国语职业技术大学,4137013387.000000000000000,山东省教育厅,日照市,本科,民办,山东外国语职业技术大学,926f0547e8af3786c909f038,东港区,119.526556099999993,35.470324570000002,69.7973022
668,453,183,297,山西科技学院,4114013597.000000000000000,山西省,晋城市,本科,公办,山西科技学院,57547ad3c576a1d402294ff6,泽州县,112.937901999999994,35.536726350000002,89.5379028
669,1780,647,1349,济宁学院,4137010454.000000000000000,山东省,济宁市,本科,公办,济宁学院,aa40108bae731614c5effb0b,曲阜市,116.952428200000000,35.548646990000002,50.0681000
670,1750,640,1342,曲阜师范大学,4137010446.000000000000000,山东省,济宁市,本科,公办,曲阜师范大学,cb2c3f1fe3d59cdef4b9167c,曲阜市,116.961368199999995,35.595391050000003,121.2679977
671,3287,1190,2628,陇东学院,4162010738.000000000000000,甘肃省,庆阳市,本科,公办,陇东学院(新校区),669775d0ab24e55bfc0eb0a7,西峰区,107.679513700000001,35.730215620000003,57.0013008
672,1770,645,1347,临沂大学,4137010452.000000000000000,山东省,临沂市,本科,公办,临沂大学(沂水校区),89fdb9c4a3e9c87fd8d89152,沂水县,118.602208399999995,35.738564060000002,36.1190987
673,1843,667,1369,青岛黄海学院,4137013320.000000000000000,山东省教育厅,青岛市,本科,民办,青岛黄海学院,93df0dc337a8622a882fb51f,黄岛区,120.104004200000006,35.927891109999997,57.8199997
674,3301,1194,2632,西北民族大学,4162010742.000000000000000,国家民委,兰州市,本科,公办,西北民族大学(榆中校区),0ce65c2d634d75592d473350,榆中县,104.154942899999995,35.935199590000003,94.2031021
675,3261,1183,2621,兰州大学,4162010730.000000000000000,教育部,兰州市,本科,公办,兰州大学(榆中校区),ebbdee1874838c3dadb22add,榆中县,104.153188900000004,35.942665150000003,140.6679993
676,3277,1187,2625,甘肃中医药大学,4162010735.000000000000000,甘肃省,兰州市,本科,公办,甘肃中医药大学(和平校区),12d1ab92a803657ab5f42f63,榆中县,103.942320100000003,35.968683839999997,57.6538010
677,1890,689,1391,青岛电影学院,4137014327.000000000000000,山东省教育厅,青岛市,本科,民办,青岛电影学院,59b55c403e7686056849f3dc,黄岛区,120.256249499999996,35.973087239999998,33.9698982
678,1706,628,1330,青岛理工大学,4137010429.000000000000000,山东省,青岛市,本科,公办,青岛理工大学(黄岛校区),03a32a0a6d2a7358d23ce3d8,黄岛区,120.200130900000005,35.973956319999999,73.3041000
679,1799,653,1355,青岛滨海学院,4137010868.000000000000000,山东省教育厅,青岛市,本科,民办,青岛滨海学院,dfc8e384732ae0b80782c292,黄岛区,120.158074200000001,35.983208939999997,44.3529015
680,3296,1193,2631,兰州财经大学,4162010741.000000000000000,甘肃省,兰州市,本科,公办,兰州财经大学(和平校区),f9fd6062893a6b610f0e6bd4,榆中县,103.961829600000002,35.998421720000003,48.5209007
681,1692,624,1326,山东科技大学,4137010424.000000000000000,山东省,青岛市,本科,公办,山东科技大学(青岛校区),55c226b650352d56e3110389,黄岛区,120.117543800000007,36.002524319999999,120.7040024
682,3364,1211,2684,宁夏师范学院,4164010753.000000000000000,宁夏回族自治区,固原市,本科,公办,宁夏师范学院(古雁校区),05dc7e62e038efe8d718b79c,原州区,106.243631199999996,36.021593840000001,72.1911011
683,3330,1202,2640,兰州资源环境职业技术大学,4162016208.000000000000000,甘肃省,兰州市,本科,公办,兰州资源环境职业技术大学,4ce10ce6fe440ea1441a327b,榆中县,103.943046600000002,36.024126629999998,34.1805992
684,2075,739,1524,安阳学院,4141013504.000000000000000,河南省教育厅,安阳市,本科,民办,安阳学院,d33eb8ee2cce79d8ed74f8f1,文峰区,114.388043800000005,36.025195179999997,65.8371964
685,3260,1183,2621,兰州大学,4162010730.000000000000000,教育部,兰州市,本科,公办,兰州大学(本部),280a3eb1a10467a2e21103e3,城关区,103.857223800000000,36.047070439999999,51.4830017
686,1969,708,1493,安阳师范学院,4141010479.000000000000000,河南省,安阳市,本科,公办,安阳师范学院(新校区),2527be1e546fb2b34afc8d60,文峰区,114.366562599999995,36.058848709999999,47.9742012
687,3268,1184,2622,兰州理工大学,4162010731.000000000000000,甘肃省,兰州市,本科,公办,兰州理工大学(彭家坪校区),881a28e7687a4146f942b215,七里河区,103.731846500000003,36.057000289999998,86.6896973
688,1688,623,1325,中国海洋大学,4137010423.000000000000000,教育部,青岛市,本科,公办,中国海洋大学(鱼山校区),1d963f8b65ab1007882fb5f5,市南区,120.331768900000000,36.063496829999998,31.6445007
689,2027,722,1507,安阳工学院,4141011330.000000000000000,河南省,安阳市,本科,公办,安阳工学院,eeda81c82e3e79cfbe48426e,文峰区,114.344046000000006,36.065286340000000,44.5134010
690,1808,656,1358,青岛大学,4137011065.000000000000000,山东省,青岛市,本科,公办,青岛大学(浮山校区),54c32e6c620779aec16c1455,崂山区,120.417738499999999,36.071673820000001,94.7612000
691,3273,1186,2624,甘肃农业大学,4162010733.000000000000000,甘肃省,兰州市,本科,公办,甘肃农业大学,55ff4b876dedec6e9a005045,安宁区,103.697718100000003,36.090681179999997,63.0200005
692,3278,1188,2626,西北师范大学,4162010736.000000000000000,甘肃省,兰州市,本科,公办,西北师范大学(云亭校区),df81108246cd5aaf940319fb,安宁区,103.735794799999994,36.098358189999999,54.6111984
693,3270,1185,2623,兰州交通大学,4162010732.000000000000000,甘肃省,兰州市,本科,公办,兰州交通大学,85d5840a7529b09ea4c75692,安宁区,103.722705399999995,36.105874229999998,70.8683014
694,1809,656,1358,青岛大学,4137011065.000000000000000,山东省,青岛市,本科,公办,青岛大学(金家岭校区),a4db94b283b6bcb3b320a84e,崂山区,120.472165700000005,36.115274139999997,35.5919991
695,1694,626,1328,青岛科技大学,4137010426.000000000000000,山东省,青岛市,本科,公办,青岛科技大学(崂山校区),b21e1b908b06e8aa0a5cb332,崂山区,120.475944400000003,36.119896920000002,65.4663010
696,1687,623,1325,中国海洋大学,4137010423.000000000000000,教育部,青岛市,本科,公办,中国海洋大学(崂山校区),f5ed8b6518958fd628d7ab56,崂山区,120.494006299999995,36.161470719999997,112.2880020
697,1840,666,1368,青岛恒星科技学院,4137013015.000000000000000,山东省教育厅,青岛市,本科,民办,青岛恒星科技学院,c898ade102024a537069d3f0,李沧区,120.485059199999995,36.174127519999999,34.9628983
698,1720,632,1334,山东农业大学,4137010434.000000000000000,山东省,泰安市,本科,公办,山东农业大学(岱宗校区),839971ba2a046c3b43ab9a88,泰山区,117.110501200000002,36.194124209999998,30.2609005
699,1775,646,1348,泰山学院,4137010453.000000000000000,山东省,泰安市,本科,公办,泰山学院,2c0bd6c5f06b4cd643ab9ae7,岱岳区,117.033290699999995,36.222514029999999,50.9919014
700,1877,681,1383,青岛工学院,4137013995.000000000000000,山东省教育厅,青岛市,本科,民办,青岛工学院,6beb09e069db4c1843afe6d0,胶州市,120.015319399999996,36.239363339999997,31.9685001
701,1866,678,1380,泰山科技学院,4137013624.000000000000000,山东省教育厅,泰安市,本科,民办,泰山科技学院,ef5b0d800944f353d2f49e09,岱岳区,117.277175499999998,36.242355189999998,57.6515007
702,1863,675,1377,山东财经大学燕山学院,4137013383.000000000000000,山东省教育厅,济南市,本科,民办,山东财经大学燕山学院(莱芜校区),c9311d7bef094516f8f0cb43,莱芜区,117.714541199999999,36.242975280000003,54.5745010
703,1856,673,1375,青岛城市学院,4137013378.000000000000000,山东省教育厅,青岛市,本科,民办,青岛城市学院,b3aa435d8314470a157643e1,城阳区,120.499859400000005,36.306933250000000,42.6278000
704,1722,633,1335,青岛农业大学,4137010435.000000000000000,山东省,青岛市,本科,公办,青岛农业大学,61d40f4d132ae3848e77270e,城阳区,120.392421600000006,36.320825409999998,76.7349014
705,1752,641,1343,聊城大学,4137010447.000000000000000,山东省,聊城市,本科,公办,聊城大学(东校区),f663a17a90d2fd8875e5b6cb,东昌府区,116.005757299999999,36.431015119999998,121.2210007
706,1753,641,1343,聊城大学,4137010447.000000000000000,山东省,聊城市,本科,公办,聊城大学(西校区),857d91660b585c9e018972b6,东昌府区,115.989788000000004,36.434620760000001,52.4477997
707,1855,672,1374,聊城大学东昌学院,4137013373.000000000000000,山东省教育厅,聊城市,本科,民办,聊城大学东昌学院(新校区),fd5c1d3cea5125148b2fb5dc,东昌府区,116.052702900000000,36.503116200000001,33.6609001
708,1793,651,1353,山东艺术学院,4137010458.000000000000000,山东省,济南市,本科,公办,山东艺术学院(长清校区),cfdce86a42a2b39eb75f1e51,长清区,116.818732199999999,36.523218059999998,43.2631989
709,3321,1199,2637,兰州工业学院,4162011807.000000000000000,甘肃省,兰州市,本科,公办,兰州工业学院(兰州新区新校区),593c34297084bf048e772798,皋兰县,103.726578000000003,36.524731879999997,103.3880005
710,1891,690,1392,山东管理学院,4137014438.000000000000000,山东省,济南市,本科,公办,山东管理学院(长清校区),e67be7c31a78779436b06c0e,长清区,116.779282100000003,36.529968040000000,62.7034988
711,1820,660,1362,山东交通学院,4137011510.000000000000000,山东省,济南市,本科,公办,山东交通学院(长清校区),e3082848a81364c2b34c49da,长清区,116.787445800000000,36.537889780000000,92.2762985
712,1745,639,1341,山东师范大学,4137010445.000000000000000,山东省,济南市,本科,公办,山东师范大学(长清湖校区),bcaebff8c384e04dc9e33cc3,长清区,116.828194800000006,36.546768520000001,128.7330017
713,1724,633,1335,青岛农业大学,4137010435.000000000000000,山东省,青岛市,本科,公办,青岛农业大学(平度校区),c7e04313aaa9dfb5fe0eb01d,平度市,120.128632800000005,36.555917149999999,63.8465996
714,1805,655,1357,山东工艺美术学院,4137010908.000000000000000,山东省,济南市,本科,公办,山东工艺美术学院(长清校区),0adce3e2e64f241f80a00cc9,长清区,116.829695400000006,36.554986329999998,50.0317001
715,1712,630,1332,齐鲁工业大学,4137010431.000000000000000,山东省,济南市,本科,公办,齐鲁工业大学(山东省科学院)(长清校区),84ee5e11760989d9e015f984,长清区,116.805569599999998,36.558661039999997,129.2429962
716,1738,637,1339,山东中医药大学,4137010441.000000000000000,山东省,济南市,本科,公办,山东中医药大学(长清校区),7aea43b7329f86867d29bd85,长清区,116.795658399999994,36.559816679999997,89.8675995
717,303,116,168,邯郸学院,4113010103.000000000000000,河北省,邯郸市,本科,公办,邯郸学院(西校区),46102646daf67bd982288a93,邯山区,114.493039499999995,36.567958030000000,38.1054001
718,370,143,195,河北工程大学科信学院,4113013578.000000000000000,河北省教育厅,邯郸市,本科,民办,河北工程大学科信学院,2455905f21aaae3657bfff68,邯山区,114.502802399999993,36.571660960000003,34.6833992
719,302,116,168,邯郸学院,4113010103.000000000000000,河北省,邯郸市,本科,公办,邯郸学院,f3c2373c4d293e52d22dd666,邯山区,114.504028300000002,36.577421190000003,32.0073013
720,1684,622,1324,山东大学,4137010422.000000000000000,教育部,济南市,本科,公办,山东大学(兴隆山校区),2ce89535df4375184afc8de0,市中区,117.045466000000005,36.600093110000003,63.8559990
721,1699,627,1329,济南大学,4137010427.000000000000000,山东省,济南市,本科,公办,济南大学(主校区),ca5c2bbcff14dbafe115f99d,市中区,116.962369199999998,36.614145550000003,78.8675995
722,1860,674,1376,潍坊理工学院,4137013379.000000000000000,山东省教育厅,潍坊市,本科,民办,潍坊理工学院(青州校区),8ab814291017d8f66e20b9db,青州市,118.477701699999997,36.620310390000000,33.5816994
