FID,num,uni_num,序号,学校名,学校标,主管部,所在地,办学层,备注,campusName,lng,lat,uid,area,lngN,latN,面积
493,2693,985,2160,重庆医科大学,4150010631.000000000000000,重庆市,重庆市,本科,公办,重庆医科大学(医学院路),106.514521999999999,29.538879000000001,abbd3af00df2048e077ce8f6,渝中区,106.504093400000002,29.535901410000001,28.0627995
494,2692,984,2159,重庆交通大学,4150010618.000000000000000,重庆市,重庆市,本科,公办,重庆交通大学(大坪分部),106.532775999999998,29.540703000000001,5fac6f16e7c9b48429b97cea,渝中区,106.522462500000003,29.537548279999999,8.0032301
495,2687,983,2158,重庆邮电大学,4150010617.000000000000000,重庆市,重庆市,本科,公办,重庆邮电大学,106.614390999999998,29.537571000000000,844a750e01b56cba626858cd,南岸区,106.604117099999996,29.534730690000000,85.2153015
496,2708,991,2166,四川外国语大学,4150010650.000000000000000,重庆市,重庆市,本科,公办,四川外国语大学重庆第二外国语学校,106.616467999999998,29.547588000000001,ad5fd844934b66e049fd3f32,南岸区,106.606179900000001,29.544760470000000,5.4553099
497,2727,997,2172,重庆机电职业技术大学,4150012607.000000000000000,重庆市教委,重庆市,本科,民办,重庆机电职业技术大学,106.245103000000000,29.558447000000001,88278b458a1108ae2806ce99,璧山区,106.234782699999997,29.555294230000001,39.6313019
498,2701,987,2162,重庆师范大学,4150010637.000000000000000,重庆市,重庆市,本科,公办,重庆师范大学(沙坪坝校区),106.463184999999996,29.562843999999998,ff8adab6a5ea8505c72ba115,沙坪坝区,106.452748499999998,29.559218940000001,18.0997009
499,2726,996,2171,重庆工商大学,4150011799.000000000000000,重庆市,重庆市,本科,公办,重庆工商大学(江北校区),106.537351000000001,29.565173000000001,23116913fcdb69fd734b87e8,江北区,106.527065800000003,29.561944830000002,10.1850004
500,2864,1044,2262,成都理工大学工程技术学院,4151013668.000000000000000,四川省教育厅,乐山市,本科,民办,成都理工大学工程技术学院,103.738151999999999,29.565740000000002,ec61dfd05f5bb8eba7c7564f,市中区,103.729358300000001,29.562773510000000,54.2086983
501,2827,1030,2248,乐山师范学院,4151010649.000000000000000,四川省,乐山市,本科,公办,乐山师范学院,103.757746999999995,29.565114999999999,e93761f696f8860d233bf296,市中区,103.748945699999993,29.562117340000000,52.2075996
502,2684,982,2157,重庆大学,4150010611.000000000000000,教育部,重庆市,本科,公办,重庆大学(B区),106.467906999999997,29.573038000000000,5fb75bcd2f4093f4ed74f8be,沙坪坝区,106.457467500000007,29.569487599999999,36.1892014
503,2710,992,2167,西南政法大学,4150010652.000000000000000,重庆市,重庆市,本科,公办,西南政法大学(沙坪坝校区),106.448728000000003,29.574774000000001,1642a28549c8ae1485420eb3,沙坪坝区,106.438304299999999,29.571007789999999,17.8700008
504,2707,991,2166,四川外国语大学,4150010650.000000000000000,重庆市,重庆市,本科,公办,四川外国语大学,106.442919000000003,29.576542000000000,0a15c7eca5ff1efded74f8cc,沙坪坝区,106.432488199999995,29.572770550000001,60.5153999
505,2717,994,2169,重庆科技学院,4150011551.000000000000000,重庆市,重庆市,本科,公办,重庆科技学院(虎溪校区),106.330207000000001,29.596567000000000,9bfa05339216bd2920026214,沙坪坝区,106.319931600000004,29.592882329999998,77.5262985
506,2683,982,2157,重庆大学,4150010611.000000000000000,教育部,重庆市,本科,公办,重庆大学(虎溪校区),106.305243000000004,29.600532999999999,2a09175e963bf4fee856fa5b,沙坪坝区,106.294978799999996,29.597063160000001,157.5820007
507,2713,993,2168,四川美术学院,4150010655.000000000000000,重庆市,重庆市,本科,公办,四川美术学院(虎溪校区),106.303877000000000,29.608765999999999,50fb64ff7d9ee55de9f85361,沙坪坝区,106.293613899999997,29.605317769999999,58.9833984
508,2733,1000,2175,重庆警察学院,4150012757.000000000000000,重庆市,重庆市,本科,公办,重庆警察学院,106.326001000000005,29.631993000000001,b25ffba8a1b64b831b94c6fa,沙坪坝区,106.315738100000004,29.628300710000001,35.8975983
509,2694,985,2160,重庆医科大学,4150010631.000000000000000,重庆市,重庆市,本科,公办,重庆医科大学(缙云校区),106.310559999999995,29.630696000000000,d24e48ebde8939b7afee7acc,沙坪坝区,106.300304100000005,29.627136029999999,88.6471024
510,3084,1123,2518,西藏大学,4154010694.000000000000000,西藏自治区,拉萨市,本科,公办,西藏大学(纳金校区),91.186779999999999,29.648903000000001,9ee7cc7839e6f40d17c905a7,城关区,91.178869919999997,29.645565580000000,69.6334000
511,3085,1123,2518,西藏大学,4154010694.000000000000000,西藏自治区,拉萨市,本科,公办,西藏大学(河坝林校区),91.154069000000007,29.649075000000000,bfb5c0c28c3a12448c55ecfb,城关区,91.145963510000001,29.646070110000000,23.8491001
512,3087,1123,2518,西藏大学,4154010694.000000000000000,西藏自治区,拉萨市,本科,公办,西藏大学(财经学院),91.098325000000003,29.653639999999999,aa40108b8c12306bc5effbe7,城关区,91.090323670000004,29.650116010000001,5.8324699
513,3086,1123,2518,西藏大学,4154010694.000000000000000,西藏自治区,拉萨市,本科,公办,西藏大学(医学院),91.094606999999996,29.654684000000000,6fddd7fda1333d7e3517dcc0,城关区,91.086615339999994,29.651134620000001,6.3575902
514,3093,1125,2520,西藏藏医药大学,4154010696.000000000000000,西藏自治区,拉萨市,本科,公办,西藏藏医药大学(新校区),91.272244999999998,29.660330999999999,56722be4a3f4a7e2da2f289a,城关区,91.264281519999997,29.657465370000001,37.6819992
515,3092,1125,2520,西藏藏医药大学,4154010696.000000000000000,西藏自治区,拉萨市,本科,公办,西藏藏医药大学,91.134204999999994,29.671582999999998,6113ef776aeeaa158e7727c3,城关区,91.126063680000001,29.668506990000001,9.0464001
516,3083,1122,2517,西藏农牧学院,4154010693.000000000000000,西藏自治区,林芝市,本科,公办,西藏农牧学院,94.348183000000006,29.672647000000001,006eb3a019c1a85c9d9d68ae,巴宜区,94.340569360000003,29.669242460000000,56.0513000
517,2709,992,2167,西南政法大学,4150010652.000000000000000,重庆市,重庆市,本科,公办,西南政法大学(渝北校区),106.599227999999997,29.669912000000000,9396496511a7b84079b55c1e,渝北区,106.589005299999997,29.666816359999999,63.3922005
518,3094,1125,2520,西藏藏医药大学,4154010696.000000000000000,西藏自治区,拉萨市,本科,公办,西藏藏医药大学安居院,91.132097999999999,29.679918000000001,108b1cea3290b5d13486f4a7,城关区,91.123960220000001,29.676818610000002,0.3002180
519,2712,992,2167,西南政法大学,4150010652.000000000000000,重庆市,重庆市,本科,公办,西南政法大学(宝圣湖校区),106.609500999999995,29.687850000000001,7e27b3618480fd60e31103a3,渝北区,106.599232599999993,29.684908490000002,15.9038000
520,1641,599,1240,九江学院,4136011843.000000000000000,江西省,九江市,本科,公办,九江学院(主校区),116.018822000000000,29.685495000000000,8714f346eedc5ad8badf8f8a,濂溪区,116.007206499999995,29.681975430000001,128.4700012
521,1374,507,1023,黄山学院,4134010375.000000000000000,安徽省,黄山市,本科,公办,黄山学院(率水校区),118.300556999999998,29.698243000000002,f3bcf71581600021a3acc480,休宁县,118.288944299999997,29.694654050000000,80.0319977
522,1323,489,956,浙江药科职业大学,4133016207.000000000000000,浙江省,宁波市,本科,公办,浙江药科职业大学(奉化校区),121.392437999999999,29.701212999999999,9b7655c5ee0e4e673617dc3b,奉化区,121.381337299999998,29.697855140000001,36.6655998
523,1375,507,1023,黄山学院,4134010375.000000000000000,安徽省,黄山市,本科,公办,黄山学院(横江校区),118.297002000000006,29.721221000000000,d541c2dc160a304e1c3894fd,屯溪区,118.285396300000002,29.717703050000001,14.6627998
524,1643,599,1240,九江学院,4136011843.000000000000000,江西省,九江市,本科,公办,九江学院(浔东校区),116.021406999999996,29.722937999999999,5211d21984d8cb587dc876df,浔阳区,116.009824399999999,29.719365060000001,11.6222000
525,1292,472,939,浙江农林大学暨阳学院,4133013283.000000000000000,浙江省教育厅,绍兴市,本科,民办,浙江农林大学暨阳学院,120.260990000000007,29.755810000000000,c00937698d385ea32d4733fd,诸暨市,120.250131499999995,29.752028989999999,32.7051010
526,2706,990,2165,长江师范学院,4150010647.000000000000000,重庆市,重庆市,本科,公办,长江师范学院,107.269608000000005,29.755710000000001,cb4fd146d15b3f419d9d68cd,涪陵区,107.258807700000006,29.752162920000000,103.5080032
527,1263,458,925,宁波大学,4133011646.000000000000000,浙江省,宁波市,本科,公办,宁波大学(梅山校区),121.961398000000003,29.779181000000001,efac40f6d0e0829adbd89150,北仑区,121.950830400000001,29.775855499999999,34.1175003
528,1327,490,957,宁波诺丁汉大学,4133016301.000000000000000,浙江省教育厅,宁波市,本科,中外合作办学,宁波诺丁汉大学,121.568780000000004,29.806394999999998,dffd464286316db33c9a5e65,鄞州区,121.558218600000004,29.802632960000000,39.0106010
529,1280,464,931,浙大宁波理工学院,4133013022.000000000000000,浙江省,宁波市,本科,公办,浙大宁波理工学院,121.580963999999994,29.821473000000001,4007579216c10047a11de933,鄞州区,121.570412500000003,29.817827390000001,51.6571007
530,1241,451,918,浙江万里学院,4133010876.000000000000000,浙江省,宁波市,本科,公办,浙江万里学院(钱湖校区),121.569141000000002,29.823101999999999,b80f5b791ba14d6471455bb7,鄞州区,121.558592599999997,29.819343130000000,57.3647995
531,1322,489,956,浙江药科职业大学,4133016207.000000000000000,浙江省,宁波市,本科,公办,浙江药科职业大学(鄞州校区),121.567300000000003,29.827583000000001,f2f15ffb116d4b89631c6765,鄞州区,121.556752599999996,29.823818450000001,16.9683990
532,1242,451,918,浙江万里学院,4133010876.000000000000000,浙江省,宁波市,本科,公办,浙江万里学院(东校区),121.637810000000002,29.833053000000000,72e57fd7886a71aef8dc8565,鄞州区,121.627140499999996,29.829975640000001,10.8076000
533,2696,986,2161,西南大学,4150010635.000000000000000,教育部,重庆市,本科,公办,西南大学,106.430690999999996,29.826658999999999,d200135a9f8bba6b09b93a19,北碚区,106.420217500000007,29.822924990000001,213.7579956
534,1301,479,946,浙江工商大学杭州商学院,4133013290.000000000000000,浙江省教育厅,杭州市,本科,民办,浙江工商大学杭州商学院(桐庐校区),119.750596000000002,29.836656000000001,23bee60d7821db4131f71de7,桐庐县,119.739305700000003,29.832894870000001,38.0115013
535,1250,453,920,宁波工程学院,4133011058.000000000000000,浙江省,宁波市,本科,公办,宁波工程学院继续教育学院,121.524218000000005,29.840156000000000,d5f93c0ec9b9765deddfca64,海曙区,121.513409199999998,29.836869409999998,1.9064000
536,2856,1039,2257,四川民族学院,4151011661.000000000000000,四川省,甘孜藏族自治州,本科,公办,四川民族学院(泸定校区),102.217650000000006,29.850380000000001,860fad211a201c5badb22a9d,泸定县,102.209577600000003,29.847050939999999,7.3751502
537,2165,775,1659,湖北科技学院,4142010927.000000000000000,湖北省,咸宁市,本科,公办,湖北科技学院,114.343228999999994,29.855490000000000,2e5e64a36f9114eab4265530,咸安区,114.331357499999996,29.851824510000000,65.7931976
538,2738,1003,2178,重庆对外经贸学院,4150013589.000000000000000,重庆市教委,重庆市,本科,民办,重庆对外经贸学院(铜梁校区),106.081630000000004,29.863302999999998,c85fc72bc52c7df6e6e96548,铜梁区,106.071298100000007,29.859492929999998,9.7672501
539,2166,775,1659,湖北科技学院,4142010927.000000000000000,湖北省,咸宁市,本科,公办,湖北科技学院(咸安校区),114.276514000000006,29.868421000000001,3da907f30060ed2db320a8ca,咸安区,114.264677699999993,29.864969559999999,24.1432991
540,1265,458,925,宁波大学,4133011646.000000000000000,浙江省,宁波市,本科,公办,宁波大学(曙光路校区),121.577450999999996,29.879870000000000,e3c1042161fb9c7540ab9a20,鄞州区,121.566910100000001,29.876176670000000,0.7748140
541,1247,453,920,宁波工程学院,4133011058.000000000000000,浙江省,宁波市,本科,公办,宁波工程学院(翠柏校区),121.539687000000001,29.885840999999999,9822a034672b81f72d47337a,海曙区,121.528982600000006,29.882312819999999,17.1481991
542,1273,462,929,宁波财经学院,4133013001.000000000000000,浙江省教育厅,宁波市,本科,民办,宁波财经学院,121.488521000000006,29.892875000000000,c95882942ea033d4badf8feb,海曙区,121.477563300000000,29.889469980000001,41.4581985
543,1246,453,920,宁波工程学院,4133011058.000000000000000,浙江省,宁波市,本科,公办,宁波工程学院(东校区),121.618691999999996,29.917482000000000,1cea15a9a3b3d0c407fef53d,江北区,121.607994800000000,29.914440530000000,57.5500984
544,1177,436,903,浙江海洋大学,4133010340.000000000000000,浙江省,舟山市,本科,公办,浙江海洋大学,122.196568999999997,29.966549000000001,58d322259999022e1f5800b4,定海区,122.185884099999996,29.962922689999999,51.6790009
545,1271,461,928,浙江越秀外国语学院,4133012792.000000000000000,浙江省教育厅,绍兴市,本科,民办,浙江越秀外国语学院,120.608833000000004,29.975042999999999,c4e7726bb8e7695ef32d83da,越城区,120.598377099999993,29.971331719999998,28.3045998
546,2735,1001,2176,重庆人文科技学院,4150013548.000000000000000,重庆市教委,重庆市,本科,民办,重庆人文科技学院,106.418854999999994,29.974920000000001,0f731a8a620af18d260bd0d5,合川区,106.408338499999999,29.971356300000000,43.0369987
547,1205,443,910,绍兴文理学院,4133010349.000000000000000,浙江省,绍兴市,本科,公办,绍兴文理学院(南山校区),120.576870000000000,29.984873000000000,d42eba4ebc114c6d364aae8a,越城区,120.566289699999999,29.981491210000002,26.7831993
548,1204,443,910,绍兴文理学院,4133010349.000000000000000,浙江省,绍兴市,本科,公办,绍兴文理学院(河西校区),120.577684000000005,29.992743000000001,060f5e53c735fcd6091cc7b1,越城区,120.567103500000002,29.989345589999999,28.6163006
